feature1,feature2,feature3,target
9.42920370225939,red,2040-12-03,A
,green,2040-12-04,B
10.29176625430457,,2040-12-05,A
10.826736592563808,green,2040-12-06,B
12.92189556870791,red,2040-12-07,B
15.975121978473858,blue,2040-12-08,B
9.425694784960696,red,2040-12-09,A
,green,2040-12-10,A
8.960461488760508,green,2040-12-11,B
7.379028593674857,,2040-12-12,A
12.202794217503508,blue,2040-12-13,B
11.540136683754156,red,2040-12-14,B
,blue,2040-12-15,A
9.647503765558639,blue,2040-12-16,A
11.891080218851243,red,2040-12-17,A
10.17242750427166,green,2040-12-18,B
9.402632748501606,,2040-12-19,B
7.686646422085937,green,2040-12-20,A
9.21632032629038,red,2040-12-21,B
9.294920955398371,blue,2040-12-22,B
9.157817924639241,blue,2040-12-23,A
7.598897239565928,red,2040-12-24,B
9.71867930718104,red,2040-12-25,B
13.000949416272661,green,2040-12-26,A
9.241446657269996,green,2040-12-27,A
10.389730267314931,green,2040-12-28,A
7.668394466146508,,2040-12-29,B
8.928659843232165,blue,2040-12-30,B
10.153327354550736,blue,2040-12-31,A
9.318633032359763,green,2041-01-01,A
11.19819054456722,red,2041-01-02,A
,blue,2041-01-03,B
8.048453404047457,red,2041-01-04,A
10.699422261554437,red,2041-01-05,B
,blue,2041-01-06,A
10.26564082304303,red,2041-01-07,A
13.319627053847178,green,2041-01-08,B
12.378652799334384,blue,2041-01-09,B
11.73542681516908,green,2041-01-10,A
6.86721447846185,green,2041-01-11,A
9.242742468555548,blue,2041-01-12,A
12.536806789575143,red,2041-01-13,B
5.083256526753513,blue,2041-01-14,A
,red,2041-01-15,B
8.536711635787874,red,2041-01-16,A
9.284163218173177,blue,2041-01-17,A
8.674130392091916,red,2041-01-18,A
11.672064578137372,,2041-01-19,A
8.660453236952044,green,2041-01-20,A
7.221885100406956,blue,2041-01-21,A
10.70836902255063,green,2041-01-22,A
,blue,2041-01-23,B
9.745762467024814,red,2041-01-24,A
7.4736030066740256,red,2041-01-25,A
8.331599189426676,blue,2041-01-26,B
11.940683229516281,blue,2041-01-27,A
12.161834790642605,green,2041-01-28,A
14.48739693716999,blue,2041-01-29,B
11.830907827250781,blue,2041-01-30,B
,red,2041-01-31,B
12.835687689813632,red,2041-02-01,A
8.409092715562847,green,2041-02-02,B
7.267900240255552,red,2041-02-03,A
11.737939554634904,blue,2041-02-04,A
8.534793987056263,red,2041-02-05,A
10.315627307422703,red,2041-02-06,A
8.600320270684492,blue,2041-02-07,A
7.907728871350935,red,2041-02-08,B
7.191120722482268,green,2041-02-09,B
5.666829209958437,red,2041-02-10,A
7.610752647392383,red,2041-02-11,A
9.811049671291263,red,2041-02-12,B
14.300526715761462,green,2041-02-13,B
9.636800779059003,red,2041-02-14,B
,blue,2041-02-15,B
6.931028056679515,green,2041-02-16,A
9.532857415752872,red,2041-02-17,A
12.316597354136785,blue,2041-02-18,A
,green,2041-02-19,A
11.828478171036377,green,2041-02-20,B
,green,2041-02-21,A
13.089644500654284,green,2041-02-22,A
13.459049427560576,red,2041-02-23,A
10.223233067715718,green,2041-02-24,B
7.577040179704277,blue,2041-02-25,A
10.827309285499098,blue,2041-02-26,A
14.260199624670275,green,2041-02-27,A
10.951261827522687,green,2041-02-28,B
7.974143994710559,red,2041-03-01,A
10.329583734267082,red,2041-03-02,B
8.373606049648664,,2041-03-03,A
9.209852993818036,green,2041-03-04,B
10.310692073982603,,2041-03-05,B
8.945752407951273,green,2041-03-06,A
9.515836536177424,blue,2041-03-07,A
,blue,2041-03-08,B
8.199484128050614,blue,2041-03-09,A
,blue,2041-03-10,B
10.363008022124248,green,2041-03-11,B
9.608375852096128,blue,2041-03-12,B
7.331641682762746,blue,2041-03-13,A
8.811666693953391,green,2041-03-14,A
9.465209012045417,blue,2041-03-15,B
13.552811706797836,green,2041-03-16,A
9.91266191526691,,2041-03-17,B
,red,2041-03-18,B
10.687586861739652,blue,2041-03-19,A
9.50439277197443,red,2041-03-20,A
8.433969867873634,blue,2041-03-21,A
12.97465075179258,green,2041-03-22,A
9.88786180467754,blue,2041-03-23,B
7.21696481864012,blue,2041-03-24,A
16.22111070709267,,2041-03-25,B
9.574045987778419,red,2041-03-26,B
8.595487153136675,blue,2041-03-27,B
13.043511810210289,green,2041-03-28,B
12.282226703509973,green,2041-03-29,B
10.499390289582761,red,2041-03-30,B
7.367402552879424,red,2041-03-31,B
12.00892140756946,blue,2041-04-01,A
11.139738207688154,blue,2041-04-02,B
6.180477395177882,red,2041-04-03,A
7.844415570309789,blue,2041-04-04,B
9.613767085200374,blue,2041-04-05,B
9.1904242018055,blue,2041-04-06,A
14.523877438017479,blue,2041-04-07,B
10.936665455026066,red,2041-04-08,A
11.120754465629375,green,2041-04-09,B
8.737527578455865,blue,2041-04-10,B
9.71300209592877,blue,2041-04-11,B
,green,2041-04-12,A
10.573614447007618,red,2041-04-13,B
,green,2041-04-14,A
8.413607690145238,red,2041-04-15,B
8.321721199640084,blue,2041-04-16,B
11.042938891827555,red,2041-04-17,A
9.896018569231341,green,2041-04-18,B
9.950742768746736,green,2041-04-19,A
14.627258299505398,green,2041-04-20,A
9.241397005809791,blue,2041-04-21,B
8.796787439037066,green,2041-04-22,A
8.01835570940306,blue,2041-04-23,B
6.710510681872229,blue,2041-04-24,A
10.5084594574096,blue,2041-04-25,A
4.836673164837661,red,2041-04-26,A
8.732847067411607,red,2041-04-27,B
8.174504984848989,red,2041-04-28,B
10.734951074807014,red,2041-04-29,A
7.190474176682141,,2041-04-30,A
9.778237495048208,blue,2041-05-01,B
12.167693127177365,blue,2041-05-02,A
12.192685213636459,green,2041-05-03,B
10.542970270783082,green,2041-05-04,B
6.90948945549917,green,2041-05-05,B
8.372768889954852,green,2041-05-06,A
9.333791647108274,red,2041-05-07,A
12.170234654320328,red,2041-05-08,B
11.318264831179038,green,2041-05-09,B
12.645062000698324,blue,2041-05-10,A
,green,2041-05-11,B
9.584116641181357,red,2041-05-12,A
8.238816771618575,red,2041-05-13,B
13.032330822994501,red,2041-05-14,A
10.703161373612076,green,2041-05-15,A
9.719822379922366,blue,2041-05-16,A
9.087110148044584,blue,2041-05-17,A
,red,2041-05-18,B
10.975341833120687,red,2041-05-19,A
9.864922051439345,blue,2041-05-20,B
6.412760964131033,green,2041-05-21,A
9.796949910984896,red,2041-05-22,A
,red,2041-05-23,B
11.625159643122743,blue,2041-05-24,A
7.875845248845641,blue,2041-05-25,A
,blue,2041-05-26,B
12.940997852733318,red,2041-05-27,B
9.900477565330984,blue,2041-05-28,A
7.409838164316514,green,2041-05-29,A
9.673028037924249,green,2041-05-30,A
11.408161538512845,red,2041-05-31,A
11.332953542231065,,2041-06-01,B
9.712185899191928,blue,2041-06-02,B
13.007216811720966,,2041-06-03,A
7.197451642115281,blue,2041-06-04,B
10.558518051582205,green,2041-06-05,A
8.278861541991244,blue,2041-06-06,A
10.14534341053917,blue,2041-06-07,B
8.374516298311512,blue,2041-06-08,B
10.861160361264078,green,2041-06-09,A
,green,2041-06-10,A
11.52138030874924,blue,2041-06-11,B
10.308588915175797,,2041-06-12,A
11.750053362041061,blue,2041-06-13,B
10.137607457965615,red,2041-06-14,A
10.736129565034773,green,2041-06-15,B
,blue,2041-06-16,A
10.360168025447237,green,2041-06-17,B
10.102432696298145,red,2041-06-18,A
7.308001977402723,green,2041-06-19,B
6.648603072420616,green,2041-06-20,A
13.577144349079065,red,2041-06-21,B
9.041164787808395,green,2041-06-22,B
8.781554000665507,red,2041-06-23,B
8.987146295715114,green,2041-06-24,A
10.867236780625381,blue,2041-06-25,A
8.554572303085692,,2041-06-26,B
12.145995062427545,blue,2041-06-27,B
9.711685466069342,green,2041-06-28,B
,green,2041-06-29,A
12.148883369329376,,2041-06-30,A
9.99580977440436,blue,2041-07-01,A
6.671725595898193,blue,2041-07-02,B
8.709099994501642,blue,2041-07-03,B
9.119764684078822,green,2041-07-04,A
9.206984722288558,blue,2041-07-05,B
10.763817905045451,green,2041-07-06,A
10.782346522737562,red,2041-07-07,A
11.928118278764357,red,2041-07-08,B
9.767166967706789,green,2041-07-09,B
13.64503493893598,green,2041-07-10,B
9.185959761127407,blue,2041-07-11,A
6.2237219084103685,red,2041-07-12,A
10.382813989365665,red,2041-07-13,B
11.947216410856278,red,2041-07-14,A
10.55025709869939,red,2041-07-15,B
9.5026592252727,red,2041-07-16,B
12.011791116524186,red,2041-07-17,A
11.533864588876021,blue,2041-07-18,A
11.633623967939457,,2041-07-19,B
6.245028560926805,red,2041-07-20,B
11.34198156796244,blue,2041-07-21,B
8.516075094600591,blue,2041-07-22,B
8.74380624666065,,2041-07-23,A
8.85513530357671,green,2041-07-24,A
6.885610747775012,red,2041-07-25,A
6.056317787980264,red,2041-07-26,A
11.17239503012343,blue,2041-07-27,A
12.182382811387345,blue,2041-07-28,B
10.183703189783445,green,2041-07-29,A
10.808404160787488,green,2041-07-30,A
9.279880630294715,,2041-07-31,B
7.972561290060625,red,2041-08-01,A
8.583520959694988,green,2041-08-02,A
8.768255610790431,blue,2041-08-03,B
11.863301469240085,blue,2041-08-04,A
9.01700932942891,green,2041-08-05,B
,blue,2041-08-06,B
,red,2041-08-07,B
8.873185421298102,red,2041-08-08,A
,blue,2041-08-09,A
10.352544837784086,red,2041-08-10,B
9.44223276208356,blue,2041-08-11,A
9.230057633513912,blue,2041-08-12,B
10.207925224048651,red,2041-08-13,B
12.282436424063718,red,2041-08-14,B
11.59181543239354,blue,2041-08-15,A
10.055340793858464,blue,2041-08-16,A
7.854282428021965,red,2041-08-17,B
8.919047192336386,,2041-08-18,A
8.95420230817334,blue,2041-08-19,B
14.386250699451308,red,2041-08-20,A
11.29573309103398,green,2041-08-21,A
13.04120321558086,blue,2041-08-22,B
8.49092805796191,green,2041-08-23,B
,red,2041-08-24,B
,red,2041-08-25,A
8.779287534251244,blue,2041-08-26,A
15.407232250007215,,2041-08-27,B
10.754967373003765,green,2041-08-28,A
11.162138652262161,blue,2041-08-29,B
7.068492584328639,,2041-08-30,B
11.110595362234276,,2041-08-31,B
9.486428143541797,red,2041-09-01,A
11.506090373762234,green,2041-09-02,A
9.30965365608032,green,2041-09-03,A
10.04119938889779,red,2041-09-04,B
9.402401247633742,blue,2041-09-05,A
9.209077197257976,red,2041-09-06,A
14.360875925370005,,2041-09-07,A
6.754295544024254,,2041-09-08,A
12.718972290812866,,2041-09-09,A
10.23189149798109,,2041-09-10,B
10.811337774279766,green,2041-09-11,B
,green,2041-09-12,B
9.97592205195458,green,2041-09-13,B
8.458335926073383,blue,2041-09-14,B
8.84681937736753,green,2041-09-15,A
10.758803514541988,red,2041-09-16,A
,red,2041-09-17,A
10.03901811610286,blue,2041-09-18,B
8.2145173004605,blue,2041-09-19,A
8.014030176277933,red,2041-09-20,A
9.15922948839773,blue,2041-09-21,A
,red,2041-09-22,A
12.426301877671557,green,2041-09-23,B
8.27564706981787,blue,2041-09-24,B
9.22696553759011,green,2041-09-25,B
10.150019319305986,blue,2041-09-26,A
8.29526696285025,red,2041-09-27,B
,green,2041-09-28,A
12.586500761683695,red,2041-09-29,B
10.346292612281832,red,2041-09-30,B
7.995550189498739,green,2041-10-01,B
8.219674191804437,red,2041-10-02,A
,red,2041-10-03,A
9.14634687568935,green,2041-10-04,A
,green,2041-10-05,A
12.100937519434204,blue,2041-10-06,B
8.755882729881588,blue,2041-10-07,A
13.303513150764998,red,2041-10-08,A
,blue,2041-10-09,A
12.95152957550936,red,2041-10-10,B
5.099870187197838,red,2041-10-11,B
11.350046937296787,green,2041-10-12,B
10.453581691514492,green,2041-10-13,B
,blue,2041-10-14,A
7.522390620460921,,2041-10-15,B
7.683559001518644,,2041-10-16,B
7.998765555668549,blue,2041-10-17,A
9.6912975506977,red,2041-10-18,A
11.55559049055945,red,2041-10-19,A
9.738723021102553,green,2041-10-20,B
11.944968898737585,blue,2041-10-21,A
9.947758005431455,red,2041-10-22,A
6.020522375989215,red,2041-10-23,B
10.293344351015648,green,2041-10-24,A
9.095686644619654,green,2041-10-25,A
12.283663839095455,,2041-10-26,B
9.541736540380992,red,2041-10-27,B
10.666120622514821,green,2041-10-28,A
8.993006451996292,green,2041-10-29,A
13.273023694325477,,2041-10-30,B
12.193198850560698,green,2041-10-31,B
8.271370861329304,blue,2041-11-01,A
8.141411628142222,,2041-11-02,B
11.358145061006105,,2041-11-03,B
7.824574828878447,blue,2041-11-04,B
8.914099463082596,red,2041-11-05,A
10.78503219699806,green,2041-11-06,A
8.729461762133251,red,2041-11-07,A
10.40313527595756,blue,2041-11-08,B
7.012285509029423,red,2041-11-09,B
7.094847513689671,red,2041-11-10,B
11.137764018599354,red,2041-11-11,B
,blue,2041-11-12,B
9.375091567265793,,2041-11-13,A
12.434677092977335,green,2041-11-14,B
10.399830710369706,red,2041-11-15,B
8.208448706981171,red,2041-11-16,A
7.992281716401814,,2041-11-17,A
10.212596311938462,red,2041-11-18,B
9.192353716289356,green,2041-11-19,A
9.79959093244846,red,2041-11-20,A
8.173989920990214,,2041-11-21,A
7.392161652804353,green,2041-11-22,A
12.504394553520289,green,2041-11-23,B
,blue,2041-11-24,B
9.14330965906834,red,2041-11-25,A
10.056067391857292,green,2041-11-26,A
6.583133915810667,blue,2041-11-27,A
8.633267413437549,blue,2041-11-28,B
8.867363619912856,blue,2041-11-29,A
10.509294432922088,green,2041-11-30,A
12.024838793260963,blue,2041-12-01,B
8.321303573938357,blue,2041-12-02,B
10.07255566691401,green,2041-12-03,B
11.212545507369613,green,2041-12-04,B
7.617432902801701,blue,2041-12-05,B
13.079715274207416,green,2041-12-06,B
,blue,2041-12-07,B
11.387328152981272,blue,2041-12-08,A
,red,2041-12-09,B
7.364737894920344,green,2041-12-10,B
13.07569078112229,red,2041-12-11,B
5.855088754211649,blue,2041-12-12,A
11.0727893344731,blue,2041-12-13,B
10.059602422083234,green,2041-12-14,B
,green,2041-12-15,B
9.829850977194793,red,2041-12-16,A
11.579653667047166,blue,2041-12-17,A
9.025306304925284,green,2041-12-18,B
9.442529590705298,blue,2041-12-19,B
14.863468028166334,green,2041-12-20,A
13.941593658678942,red,2041-12-21,B
10.829213402245054,,2041-12-22,B
9.91380776445443,green,2041-12-23,B
12.75006565489516,green,2041-12-24,A
12.710991252663774,green,2041-12-25,A
10.97426726638563,,2041-12-26,B
12.215250526653739,red,2041-12-27,A
9.655704348159675,green,2041-12-28,A
13.741829500104203,red,2041-12-29,B
8.59494168549349,blue,2041-12-30,B
,green,2041-12-31,B
9.05027445413177,red,2042-01-01,A
6.5835444219957076,green,2042-01-02,B
8.849135643962107,blue,2042-01-03,A
12.070972682764761,green,2042-01-04,A
8.754353371370392,blue,2042-01-05,A
9.2288758914023,blue,2042-01-06,A
15.542794058378867,green,2042-01-07,B
,,2042-01-08,A
7.786761380337758,,2042-01-09,B
9.145054169072514,red,2042-01-10,A
11.615283619038552,blue,2042-01-11,B
8.912663582634922,red,2042-01-12,B
9.854300859169593,red,2042-01-13,B
8.153347432398006,blue,2042-01-14,A
8.071935277859977,green,2042-01-15,B
13.945301435375292,green,2042-01-16,A
13.882959967706043,blue,2042-01-17,B
10.083265181429695,green,2042-01-18,A
7.865463474220835,blue,2042-01-19,A
10.487155408736758,green,2042-01-20,B
,red,2042-01-21,A
10.439073624808575,red,2042-01-22,A
12.210933085843525,red,2042-01-23,A
11.256855183884959,green,2042-01-24,A
10.065428247283327,red,2042-01-25,B
6.507209178942978,red,2042-01-26,A
7.88520529754304,green,2042-01-27,A
9.237626193009767,,2042-01-28,B
10.676564941857503,blue,2042-01-29,B
9.074032047072095,blue,2042-01-30,B
11.35858027443179,red,2042-01-31,A
7.279027786845319,blue,2042-02-01,A
,red,2042-02-02,B
8.464973885120067,blue,2042-02-03,B
11.142062502285107,red,2042-02-04,A
10.343645395518548,,2042-02-05,B
13.873081814245047,green,2042-02-06,B
11.447957779724652,green,2042-02-07,B
11.11163162057311,red,2042-02-08,A
7.73289078428337,,2042-02-09,A
10.249208122940585,green,2042-02-10,A
12.148475974077115,blue,2042-02-11,B
,green,2042-02-12,A
9.816775755523853,,2042-02-13,A
12.232378913086137,blue,2042-02-14,B
11.53980248567399,red,2042-02-15,A
10.55250555977499,red,2042-02-16,B
12.705626270677127,blue,2042-02-17,B
6.766165777733233,blue,2042-02-18,A
10.912895268637186,red,2042-02-19,A
12.169677952517164,red,2042-02-20,A
4.985783812002283,red,2042-02-21,B
8.416705886612814,,2042-02-22,B
9.776279292673353,red,2042-02-23,B
9.50358740811985,blue,2042-02-24,A
14.058423597841307,blue,2042-02-25,B
,blue,2042-02-26,B
,blue,2042-02-27,B
14.747809273978287,,2042-02-28,B
,,2042-03-01,B
10.634996209255151,green,2042-03-02,B
11.274464271098303,red,2042-03-03,A
8.641836789180507,green,2042-03-04,A
9.718162372234765,blue,2042-03-05,A
9.120676145061644,red,2042-03-06,B
12.735952664813786,green,2042-03-07,B
10.777261756953386,blue,2042-03-08,B
11.568644051354237,blue,2042-03-09,A
7.61580028961651,green,2042-03-10,A
7.584484013238914,red,2042-03-11,B
13.681464478641178,green,2042-03-12,B
13.736944760857332,red,2042-03-13,B
12.41508936284225,blue,2042-03-14,B
9.933299973009397,green,2042-03-15,B
7.40102215975479,,2042-03-16,A
9.494364949951668,green,2042-03-17,B
11.50273384165025,blue,2042-03-18,B
10.951904235686799,blue,2042-03-19,A
10.976750439468578,green,2042-03-20,B
10.288974161929826,blue,2042-03-21,A
8.282079344677783,,2042-03-22,A
10.861953773540284,blue,2042-03-23,A
11.64946979958931,blue,2042-03-24,B
5.625457045733001,red,2042-03-25,A
10.707293261929912,blue,2042-03-26,B
9.896918167512341,green,2042-03-27,A
9.170488218925701,red,2042-03-28,B
7.088010302408421,green,2042-03-29,A
10.674944125406851,blue,2042-03-30,B
9.04571270951013,green,2042-03-31,A
,green,2042-04-01,B
9.101272335446197,red,2042-04-02,B
10.931999123592444,green,2042-04-03,A
6.966180099891227,red,2042-04-04,B
10.764796331522968,red,2042-04-05,A
9.947485221748,red,2042-04-06,B
11.098060695290417,green,2042-04-07,B
12.244143149300847,red,2042-04-08,B
9.310569309102338,red,2042-04-09,A
12.303150248159852,red,2042-04-10,A
9.860669143065161,,2042-04-11,A
10.160495043236889,blue,2042-04-12,B
9.402137209539635,red,2042-04-13,B
4.607777027752208,green,2042-04-14,A
10.504826214187487,green,2042-04-15,A
9.442285224323753,blue,2042-04-16,A
9.064860558506963,red,2042-04-17,A
11.543257307696537,blue,2042-04-18,A
7.549900798594344,green,2042-04-19,A
10.564433154301488,red,2042-04-20,A
7.426235428322851,green,2042-04-21,A
,red,2042-04-22,B
9.42633480224123,red,2042-04-23,A
8.020322990970083,green,2042-04-24,A
9.1379393996697,,2042-04-25,A
9.345024585690114,,2042-04-26,B
12.591730332172663,red,2042-04-27,A
7.646658669659362,green,2042-04-28,B
,blue,2042-04-29,A
7.706068766050717,,2042-04-30,A
10.557980835533797,blue,2042-05-01,A
8.604671924031873,green,2042-05-02,B
,blue,2042-05-03,A
9.892464080919735,red,2042-05-04,B
13.201439570413589,blue,2042-05-05,B
11.39137787034124,green,2042-05-06,A
13.329858054384676,green,2042-05-07,B
10.10130655745257,green,2042-05-08,A
8.548079167657617,blue,2042-05-09,B
10.015120056625113,green,2042-05-10,B
12.552782972487122,,2042-05-11,A
11.947360681072086,red,2042-05-12,B
11.271615610752368,,2042-05-13,A
8.075728942673463,red,2042-05-14,A
9.146337832960397,red,2042-05-15,A
8.707400100502868,green,2042-05-16,B
10.988757238877701,blue,2042-05-17,B
11.912490646179101,green,2042-05-18,B
8.746936529890919,red,2042-05-19,B
,blue,2042-05-20,B
,blue,2042-05-21,B
11.36391095532306,blue,2042-05-22,A
10.26537797158029,green,2042-05-23,B
11.206313696079548,blue,2042-05-24,A
8.554370923892247,green,2042-05-25,B
,green,2042-05-26,B
11.713402233726852,red,2042-05-27,B
11.363156450161618,blue,2042-05-28,B
6.9939332824597376,red,2042-05-29,A
7.41351005348468,blue,2042-05-30,A
8.16132044872539,blue,2042-05-31,B
7.82275440748718,red,2042-06-01,A
7.202387357004778,green,2042-06-02,A
10.11238156402685,red,2042-06-03,B
,red,2042-06-04,A
12.454648742280366,red,2042-06-05,A
8.726868291482516,red,2042-06-06,A
10.773607400676156,red,2042-06-07,B
10.52999552635785,red,2042-06-08,B
,red,2042-06-09,B
11.265764820958054,red,2042-06-10,A
12.472035295392807,blue,2042-06-11,A
11.562591598620699,red,2042-06-12,B
12.203371206306848,green,2042-06-13,A
9.04574431764091,red,2042-06-14,B
9.328726280369043,blue,2042-06-15,B
8.890584717945623,blue,2042-06-16,A
14.868729159411167,green,2042-06-17,A
9.710067027378772,red,2042-06-18,B
11.90029752281297,red,2042-06-19,A
12.106391412105465,green,2042-06-20,B
,blue,2042-06-21,B
9.692235660966467,green,2042-06-22,B
12.159418331914313,red,2042-06-23,B
12.224556354664706,green,2042-06-24,B
7.887288211631711,green,2042-06-25,B
13.737742018277785,blue,2042-06-26,A
8.912750794798011,red,2042-06-27,B
7.325502237223401,blue,2042-06-28,B
10.064084415847637,red,2042-06-29,B
10.334076311874954,green,2042-06-30,B
7.4688475266218335,green,2042-07-01,A
10.528193797916963,red,2042-07-02,A
12.172415444055645,red,2042-07-03,B
11.844334278205723,blue,2042-07-04,B
12.53113145565315,blue,2042-07-05,B
7.256396927078632,blue,2042-07-06,A
8.966179341450275,red,2042-07-07,A
10.93329249038086,red,2042-07-08,A
10.615324861212432,blue,2042-07-09,A
10.303320353154982,blue,2042-07-10,B
8.943070847067982,blue,2042-07-11,A
8.35630408445579,blue,2042-07-12,B
8.701490601440685,,2042-07-13,A
7.8389085887647205,blue,2042-07-14,B
9.495130236329103,red,2042-07-15,A
17.002327923681726,green,2042-07-16,A
7.082775052144835,green,2042-07-17,A
9.461108396201341,blue,2042-07-18,B
10.111495113053783,,2042-07-19,B
12.983293198752056,,2042-07-20,B
11.031345852144849,red,2042-07-21,A
8.512383652258881,red,2042-07-22,A
6.33929566638848,blue,2042-07-23,A
7.532509435498853,blue,2042-07-24,B
10.077811185152994,blue,2042-07-25,B
9.73973017336136,green,2042-07-26,B
,green,2042-07-27,B
8.930688689606896,blue,2042-07-28,B
10.515205504715265,green,2042-07-29,A
8.914370316098642,red,2042-07-30,A
10.646366116061063,blue,2042-07-31,A
,blue,2042-08-01,B
10.791567215193835,blue,2042-08-02,B
9.218518846808337,red,2042-08-03,B
11.9570284683233,red,2042-08-04,B
11.543328811307884,red,2042-08-05,A
9.645772945244712,blue,2042-08-06,A
10.638276462584715,green,2042-08-07,A
,green,2042-08-08,A
9.167042271815928,blue,2042-08-09,B
,,2042-08-10,A
11.798295363737088,green,2042-08-11,B
8.98177781973692,red,2042-08-12,B
11.9730916577541,blue,2042-08-13,B
10.280172388360986,blue,2042-08-14,B
9.676133980989087,green,2042-08-15,A
9.524302057106576,green,2042-08-16,B
7.30213788821161,blue,2042-08-17,A
8.961154425973184,red,2042-08-18,A
8.730951555674757,green,2042-08-19,A
7.541307367344339,,2042-08-20,A
9.174720685504749,green,2042-08-21,A
7.993488202159227,green,2042-08-22,A
10.679485801060805,green,2042-08-23,B
10.369302421065216,green,2042-08-24,B
11.170377469655978,blue,2042-08-25,A
9.886971214139551,red,2042-08-26,A
9.115387242272142,green,2042-08-27,A
13.61601457639103,,2042-08-28,B
6.176002500175706,red,2042-08-29,B
9.604795560849197,green,2042-08-30,B
9.544473233567967,blue,2042-08-31,A
9.421443716154066,red,2042-09-01,B
6.815169720473351,blue,2042-09-02,B
8.250068251481174,red,2042-09-03,A
13.771822120284519,green,2042-09-04,A
12.87538600097191,blue,2042-09-05,B
6.846295240783721,green,2042-09-06,B
11.44189643805923,green,2042-09-07,A
6.468231761442466,,2042-09-08,A
8.320174250162633,green,2042-09-09,B
8.819834441802499,red,2042-09-10,A
11.192254745972885,green,2042-09-11,A
10.03317357954859,red,2042-09-12,A
12.774275680553057,blue,2042-09-13,B
9.778653933714894,blue,2042-09-14,B
9.6661494927043,green,2042-09-15,B
9.101411830409365,red,2042-09-16,A
8.328761350427609,blue,2042-09-17,B
10.931147790262205,blue,2042-09-18,B
10.018211418167832,green,2042-09-19,B
11.801129542232172,green,2042-09-20,A
11.86440960122537,red,2042-09-21,B
9.281381092159647,blue,2042-09-22,B
12.5689236234812,red,2042-09-23,B
10.36945513976213,red,2042-09-24,A
9.215768470621233,green,2042-09-25,A
6.044388154981327,red,2042-09-26,A
11.629567104690148,blue,2042-09-27,B
10.92242624268552,green,2042-09-28,A
9.834406262000707,blue,2042-09-29,B
8.992894682395532,blue,2042-09-30,B
8.685988527385913,red,2042-10-01,B
,blue,2042-10-02,A
8.006477996905051,red,2042-10-03,B
11.013618270415442,blue,2042-10-04,A
11.49857600151963,red,2042-10-05,B
11.287450834306194,blue,2042-10-06,B
12.452660936196812,,2042-10-07,B
9.36995022290631,green,2042-10-08,B
8.404338242052646,red,2042-10-09,B
10.25908140392605,,2042-10-10,A
12.278504927522398,red,2042-10-11,B
11.291568126310713,blue,2042-10-12,B
,green,2042-10-13,A
7.286329730051735,green,2042-10-14,B
11.587182187227608,green,2042-10-15,B
8.633492736092851,red,2042-10-16,B
8.097943988146078,green,2042-10-17,A
11.413075978658474,red,2042-10-18,B
9.861551192139784,red,2042-10-19,A
7.7100657824307675,red,2042-10-20,B
10.796669666908555,red,2042-10-21,A
10.255242461606032,blue,2042-10-22,B
,blue,2042-10-23,B
12.366972642439762,,2042-10-24,B
13.193630181601367,blue,2042-10-25,B
9.376648344648812,red,2042-10-26,B
8.250556612968069,red,2042-10-27,A
10.568296783309183,green,2042-10-28,A
10.781378728610543,blue,2042-10-29,B
8.02026103607694,green,2042-10-30,A
10.563076230744635,,2042-10-31,A
9.264006291254011,red,2042-11-01,B
9.727880928280143,,2042-11-02,B
9.27941487084536,green,2042-11-03,A
8.657953881975839,green,2042-11-04,B
9.554031107546258,blue,2042-11-05,A
7.587625506208671,red,2042-11-06,B
8.943062255365183,,2042-11-07,A
10.419944609430745,,2042-11-08,B
,red,2042-11-09,A
10.54403562784919,green,2042-11-10,B
7.652297975968523,green,2042-11-11,B
9.77080299237404,blue,2042-11-12,B
,,2042-11-13,B
5.480616910029803,red,2042-11-14,B
,green,2042-11-15,B
11.267912979243441,blue,2042-11-16,B
8.28554093092142,,2042-11-17,A
13.075622299360537,blue,2042-11-18,A
12.66311985242947,green,2042-11-19,A
10.891925206087066,red,2042-11-20,B
11.527236270009778,blue,2042-11-21,A
12.05258415201682,,2042-11-22,A
5.90162899625744,blue,2042-11-23,B
10.671223393170349,blue,2042-11-24,A
10.79234370927095,green,2042-11-25,A
12.36139254377929,green,2042-11-26,B
13.322047438744221,blue,2042-11-27,B
,,2042-11-28,B
7.874318254970563,blue,2042-11-29,B
12.181728692544349,green,2042-11-30,A
12.17573525165066,red,2042-12-01,A
11.680231401352108,blue,2042-12-02,A
10.3088973309172,red,2042-12-03,B
9.49616036677593,green,2042-12-04,A
11.081059452626839,red,2042-12-05,A
10.06616883805669,green,2042-12-06,B
,red,2042-12-07,B
11.039326831578274,red,2042-12-08,A
7.073351000013442,red,2042-12-09,B
,red,2042-12-10,B
11.558140514225208,green,2042-12-11,A
10.158167334636715,green,2042-12-12,A
13.3554029364796,blue,2042-12-13,B
10.508487125807438,blue,2042-12-14,A
8.196157524535252,blue,2042-12-15,A
4.155114136374677,green,2042-12-16,A
13.48980086537361,,2042-12-17,B
8.321678815717707,red,2042-12-18,A
10.084341622930905,green,2042-12-19,B
12.23459085231958,green,2042-12-20,B
10.964085406176634,blue,2042-12-21,B
,green,2042-12-22,A
12.736672004417539,red,2042-12-23,A
,red,2042-12-24,B
12.694334521882677,red,2042-12-25,B
11.571786343480058,,2042-12-26,A
